F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39587867.mp3|Para ser exato eram duas mil e trezentas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39587944.mp3|Muito obrigada Doutora.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39588029.mp3|tubos de ensaio, provetas, buretas, pipetas, espátulas, vidros de relógio
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39588129.mp3|O saveiro afundou e ninguém sabe onde.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39588177.mp3|Torre tripla do couraçado da marinha japonesa
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39588178.mp3|Ranheta, ou também, reinento
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39588212.mp3|Quando eu voltei ela já não estava mais lá.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_39588213.mp3|Eu acredito que isso irá passar em breve
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21736953.mp3|Um copo amoroso genuíno.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21736954.mp3|O banco pressionou pelo pagamento da dívida.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21736956.mp3|O irmão mais novo tem algo a perguntar.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737169.mp3|Peter Piper pegou um bocado de pimentas em conserva.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737172.mp3|Quanto você quer?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737204.mp3|Agora eu estou começando o que eu poderia ter começado dez anos atrás.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737228.mp3|Nunca esqueça o elefante.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737229.mp3|As pessoas estão correndo uma corrida em um parque.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737230.mp3|Dinheiro faz dinheiro
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737260.mp3|Mas ela estará lá.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737262.mp3|Vou te dar um tempo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737263.mp3|Bem, então? por que você me deixou fazer isso?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737304.mp3|Um homem está fazendo malabarismos com duas bolas grandes e uma raquete de tênis.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737342.mp3|Dois santos em um dia.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737371.mp3|Eu vou escutar esse podcast.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737440.mp3|Estudantes asiáticos vestindo uniformes colecionam em torno de um ícone de Star Wars.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737443.mp3|Eu podia ver a raiva em seus olhos quando ele levantou o braço ameaçadoramente.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737444.mp3|Há muitos costumes tradicionais e atividades do Ano Novo Chinês
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737460.mp3|Aumente o volume.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737461.mp3|Quando as mulheres querem voltar ao local de trabalho
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737486.mp3|Se você não pode controlar
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737488.mp3|Esse é o problema.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737510.mp3|Como você aprendeu a ler? a garota perguntou em um ponto.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737511.mp3|Outra corrida no banco?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737517.mp3|Alguns meninos estão no palco apontando para o céu.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737529.mp3|Aplique anualmente de acordo com os regulamentos
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737530.mp3|O banheiro precisava de limpeza.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737532.mp3|Você a conhece melhor, então você deveria fazer isso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737534.mp3|Um menino de jeans corre em uma pista.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737547.mp3|Por que você não perguntou a Neal sobre isso?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737554.mp3|Você está decidindo tudo!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737556.mp3|Dois homens em uma rua? um segurando uma bandeira vermelha.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737559.mp3|De repente, uma ideia veio à mente
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737560.mp3|clubes desportivos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737561.mp3|Carros, Motos e etc.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737566.mp3|Lista de contatos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737567.mp3|Ele é rico, porém não trabalha.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737571.mp3|Classifique o livro atual em dois
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737572.mp3|Isso me ajudou a confiar nas pessoas?, respondeu o inglês.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737576.mp3|Uma pessoa está andando em um barco em um lago.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737579.mp3|Que esplendor de rosto e que maturidade tem a composição?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737586.mp3|Mas foi o que eles me deram.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737587.mp3|Eu não estou feliz que o show dure tanto tempo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737589.mp3|Saia e encontre-a!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737591.mp3|As pessoas estão olhando para ele.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737592.mp3|Joanne deveria estar de volta agora.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737595.mp3|Derrube todas as cercas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737601.mp3|Um homem em um microfone tocando um piano e teclado.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737602.mp3|A partir desta dieta, você precisa prestar muita atenção.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737605.mp3|Você decide.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737616.mp3|Eu sempre posso voltar a ser um pastor? o menino pensou.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737617.mp3|Aquele padeiro... ele disse para si mesmo, sem completar o pensamento.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737618.mp3|Por que eles não me acordaram?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737619.mp3|O que você sabe sobre isso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737631.mp3|Eu quero reservar uma pizzaria no Afeganistão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737632.mp3|Um equestre conduz seu cavalo sobre um portão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737633.mp3|foram recebidas e atendem a determinadas condições.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737636.mp3|Eu não sei porque.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737638.mp3|Gosto de tomar suco de limão.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737639.mp3|Ele sempre poderia se tornar um vendedor de cristal novamente.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737640.mp3|Eu não me importo com o que você diz.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737652.mp3|Esses edifícios e a história ao redor deles atraem milhares de turistas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737655.mp3|O clima parece bom.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737669.mp3|Eu não gosto de coco.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737681.mp3|Você pode ouvir isso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737685.mp3|As últimas notícias sobre Futebol, mercado, modalidades, os resultados e classificações.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737701.mp3|A cidade toda ficou louca.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737702.mp3|Uma mulher segura duas caricaturas de si mesma.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737705.mp3|Muitas são justificativas e perspectivas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737715.mp3|Que tipo de melão é esse?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737788.mp3|Uma banda de quatro jogadores toca no palco.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737789.mp3|as pessoas estão se preparando para entrar no ônibus
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737801.mp3|Coloque-o para a direita quando fizer o check out
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737803.mp3|O pote com a balsa foi um giro inteligente.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737804.mp3|Mas ainda não estou reclamando.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737810.mp3|Um homem sem camisa, pintando o teto com um longo rolo de tinta.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737811.mp3|Imagem de um rapaz pequeno em um passeio que olha um pombo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737812.mp3|Setenta por cento dos alunos falam bem do professor.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737814.mp3|Ainda não tenho vinte anos
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737829.mp3|Você não vai destruir isso!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737833.mp3|Tente descobrir onde existem novas oportunidades
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737836.mp3|Como especular sobre isso?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737841.mp3|Ele era um homem rico?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737843.mp3|Alguém ateou fogo ao lixo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737850.mp3|Eu uso o Firefox como navegador principal.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737851.mp3|Ele encolheu os ombros.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737854.mp3|Um homem de camiseta regata um cachorro-quente.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737860.mp3|Primeira esposa de Warren Buffett.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737862.mp3|Nossa detecção de colisão só funciona para corpos rígidos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737863.mp3|O que vai demorar até o banco reabrir?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737864.mp3|Eu não acredito nisso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737871.mp3|Prometa que você nunca mentirá do jeito que o Snoopy fez.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737873.mp3|Então se tornou um sinal de perigo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737874.mp3|A notícia estava gelando? para dizer o mínimo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737881.mp3|Isso é incrível!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737882.mp3|A maior parte da energia será absorvida pela fricção cinética.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737883.mp3|Um homem e uma mulher vestindo vermelho abraçando.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737911.mp3|É quase como se ele tivesse estado aqui e deixado sua marca? ele pensou.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737914.mp3|Em uma hora chegaremos
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737940.mp3|Mas codificando sem mouse ou teclado?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737998.mp3|O homem e a mulher olham para uma pintura de pessoas nuas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21737999.mp3|A mistura assumiu uma cor avermelhada? quase da cor do sangue.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21738006.mp3|Esta é a minha razão
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21738008.mp3|A mudança é tão boa quanto um descanso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_21738009.mp3|Entre e coma na manhã seguinte
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491187.mp3|Eu acho que eles vão durar por muito tempo? ele disse ao monge.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491199.mp3|Um homem com um cocar olhando entre pedaços de frutas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491234.mp3|Qual é o seu nome?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491235.mp3|Três semanas depois,? ele estava se sentindo muito melhor.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491250.mp3|Meu namorado pegou dois peixes enormes ontem à noite.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491261.mp3|Há cinco cavaleiros montados em um vale em uma trilha à luz do sol
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491265.mp3|Quero reservar um restaurante ao ar livre para sab.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491298.mp3|Oh, tudo bem, eu vejo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491317.mp3|Um homem e uma mulher mostrando uma criança pequena como usar uma arma.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491337.mp3|Ontem minha esposa comprou novos travesseiros para si mesma.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491358.mp3|Eu quero pedir um aumento.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491382.mp3|Você só pode cuspir tantas sementes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19491385.mp3|Certifique-se de pensar em uma maneira
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492463.mp3|O estado era de choque.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492467.mp3|Seu filho era veterinário
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492469.mp3|Eu vi Louis no outro dia? ele estava super preocupado com você.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492470.mp3|Como solução alternativa?, poderíamos usar perfis específicos de aplicativos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492471.mp3|Obter o equipamento anti-motim!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492473.mp3|Eu vou mandar o Ned escrever.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492479.mp3|Eu estou com uma perda
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492481.mp3|A posição onde o valencianismo é encontrado é fundamental.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492501.mp3|O que foi tudo que?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492502.mp3|Pastores alemães correndo em um piso verde, enquanto um grande grupo de pessoas olhar.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492506.mp3|Adicione a música Herbie Mann à lista de exercícios Adrenaline Workout.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492508.mp3|A razão para este? é discernir seus pontos fortes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492518.mp3|As pessoas observam enquanto uma pessoa esquia montanha abaixo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492522.mp3|Ainda usa Facebook?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492524.mp3|Dois homens com sacolas correm na mesma direção.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492526.mp3|Dois cães pretos? um cachorrinho preto? e um cachorro branco na neve.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492531.mp3|O pico principal das sete estrelas bate Dongfeng
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492532.mp3|Quatro garotos de duas equipes de lacrosse correm pelo campo durante um jogo.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492536.mp3|Eu não consigo te ouvir.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492541.mp3|Compra de ingressos no local
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492543.mp3|Então, de repente, ele notou isso com um sobressalto.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492545.mp3|Certifique-se de que este projeto corra bem
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492550.mp3|Eu gosto de Cyndi Wayne.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492557.mp3|A faturação eletrónica surge, assim, como uma obrigação legal.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492560.mp3|Não é tudo maravilhoso?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492562.mp3|Você não pode comer o bolo e tê-lo
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492575.mp3|É chuvoso em Greely Center?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492578.mp3|April abraçou seu cordeiro.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492579.mp3|Sinta-se quente no meu coração
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492580.mp3|Laser tag é um jogo bastante semelhante ao paintball.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492586.mp3|Três artistas em um show.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492589.mp3|Spotted dick é um clássico pudim britânico.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19492590.mp3|Eu quase me esqueci depois de comer.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495555.mp3|Quinze prédios foram restauradas no último ano
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495572.mp3|Especialmente participando da tarde
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495575.mp3|Reabilitação da avó com mobilidade limitada
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495586.mp3|Uma mulher coberta de tatuagens vestindo uma camisa roxa e vermelha brilhante
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495605.mp3|O menino ficou surpreso com seus pensamentos.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495614.mp3|Diga-me a casa de cinema mais próxima que joga Black Rage
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495626.mp3|Um cachorro senta em suas patas traseiras e outro cachorro se agacha.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495630.mp3|Ei? o que você diz?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495638.mp3|Este rebento será uma vez um carvalho gigante.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495651.mp3|Promover a industrialização
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495678.mp3|Eu vou precisar disso.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_19495688.mp3|Ao jogar?, as crianças costumam apenas reencenar o que experimentaram antes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22117885.mp3|Cheerleaders fizeram pirâmides de três pessoas.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22117887.mp3|Há? o alquimista separou o disco em quatro partes.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22117891.mp3|Eles não valem muito?, respondeu o inglês.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22117898.mp3|A pressão era muito grande
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270415.mp3|Menina na área rural? carregando sacos e bichos de pelúcia.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270416.mp3|Encontre-me o filme com o título de Twitches
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270420.mp3|Os chefes tribais vão apreciar o que você faz.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270421.mp3|Mas eu gosto desse jeito.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270425.mp3|Dá-me a programação agora no cinema mais próximo
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270426.mp3|Quanto você faz uma semana?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270428.mp3|O Egito é um país que é frequentemente mencionado na Bíblia.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270449.mp3|Para o chamado silencioso dizem sábio.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270482.mp3|Não use hoje o que o amanhã precisará.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270501.mp3|O conhecimento é um bem valioso
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270502.mp3|Dá-me a programação de filmes de animação no cinema mais próximo
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22270569.mp3|Dois homens estão pintando cerâmica.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22757661.mp3|Enviado após oito horas
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_22757671.mp3|Você quer se reportar a você?
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790961.mp3|Três Rios
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790962.mp3|É isso justamente o que honra a nossa lavoura.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790976.mp3|Antônio Ramos
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790978.mp3|Antônio Vitorino da Silva
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790979.mp3|Antônia Silva de Meneses
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790987.mp3|Muito frio
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790990.mp3|Antônio Venancio de Souza
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790992.mp3|Muito bem!
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790993.mp3|Carlos André Mendes Furtado
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790994.mp3|Apolonio Ferreira Lima
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24790996.mp3|Sua proposta não me agrada
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791000.mp3|Vilhena
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791001.mp3|Esposa não pode ficar de pé e escolhe se divorciar
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791003.mp3|Claudeonor Paulino de Lima
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791004.mp3|Brenda Vitoria Cunha Oliveira
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791013.mp3|Sou casado com três filhos
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791014.mp3|A carga de maconha foi encontrada no porão do navio
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791018.mp3|Araguari
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791019.mp3|O Fábio usou milhas da Gol.
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791020.mp3|São José do Rio Pardo
F:/Downloads/cv-corpus-17.0-2024-03-15-pt/clips\common_voice_pt_24791021.mp3|O Pedro foi para Gramado no inverno.
